0,1,2,3,4,5,6
0.441732883453,0.377553939819,0.367692947388,0.372321128845,0.403692007065,0.428772211075,0.452977180481
0.369469165802,0.240805864334,0.202591896057,0.181882143021,0.195593118668,0.179741859436,0.167356014252
0.25238609314,0.554149866104,0.435288906097,0.430124998093,0.393033027649,0.358952999115,0.339886903763
0.357926130295,0.229172945023,0.201018095016,0.170951128006,0.176326036453,0.175708055496,0.175266981125
0.0695459842682,0.516597032547,0.400372028351,0.419740915298,0.36585688591,0.35274720192,0.344867944717
0.0644528865814,0.228364944458,0.12415599823,0.118851184845,0.134289979935,0.157013893127,0.164360046387
